interaction_id,user_id,product_id,product_name,category_id,category_name,product_type,searched_size,size_available,is_preferred_category,search_frequency_in_category,is_in_favorites,added_to_favorites,prix,stock,product_status,is_clicked,click_duration_seconds,is_purchased,recommendation_score,interaction_time
1480,73,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,True,True,1,True,True,39.61,163,EN_ARRIVAGE,True,144,False,66.02,2025-03-20 23:50:00
1481,73,40,Sac Etanche 30L,5,Natation,accessoire,L/XL,True,False,1,False,False,35.23,116,EN_STOCK,False,0,False,39.63,2024-10-24 06:34:00
1482,73,10,Chaussures High-Top,2,Basketball,chaussure,44,True,True,2,True,True,155.35,158,EN_ARRIVAGE,True,144,False,61.61,2024-08-07 02:21:00
1483,73,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,True,True,3,True,False,39.61,163,EN_ARRIVAGE,False,0,False,80.3,2024-05-12 05:42:00
1484,73,15,Genouilleres Pro,2,Basketball,accessoire,Unique,True,True,4,False,False,28.37,190,EN_STOCK,True,46,False,81.06,2024-05-27 09:34:00
1485,73,2,Crampons Elite,1,Football,chaussure,39,True,True,2,False,False,117.04,138,EN_ARRIVAGE,True,66,True,64.53,2025-01-23 08:11:00
1486,73,14,Panier Portable,2,Basketball,equipement,Junior,True,True,5,False,False,169.71,137,EN_STOCK,False,0,False,75.0,2024-09-18 03:30:00
1487,73,10,Chaussures High-Top,2,Basketball,chaussure,44,True,True,6,True,False,155.35,158,EN_ARRIVAGE,True,53,False,83.92,2024-05-08 23:01:00
1488,73,80,Protege-dents Sport,10,Handball,accessoire,Unique,True,False,2,False,False,17.96,151,EN_STOCK,True,92,False,45.92,2025-02-21 22:34:00
1489,73,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Standard,True,True,7,True,False,39.61,163,EN_ARRIVAGE,False,0,False,98.54,2024-08-09 03:51:00
1490,73,12,Short Respirant,2,Basketball,vetement,XXL,True,True,8,True,True,43.9,77,EN_STOCK,True,155,False,86.21,2025-01-16 07:53:00
1491,73,16,Sac a Dos Basket,2,Basketball,accessoire,S/M,True,True,9,True,True,60.14,186,EN_STOCK,True,15,True,83.22,2024-10-19 11:01:00
1492,73,48,Pompe Portable,6,Cyclisme,accessoire,L/XL,True,False,1,False,False,28.2,57,RUPTURE_DE_STOCK,False,0,False,31.39,2024-01-04 10:55:00
1493,73,2,Crampons Elite,1,Football,chaussure,44,True,True,3,False,False,117.04,138,EN_ARRIVAGE,True,39,False,64.61,2024-10-09 23:48:00
1494,73,6,Short Match,1,Football,vetement,XXL,True,True,4,True,True,36.89,185,EN_STOCK,True,14,False,77.37,2024-06-02 21:08:00
1495,73,11,Maillot Reversible,2,Basketball,vetement,XXL,True,True,10,False,False,56.58,56,EN_STOCK,False,0,False,88.5,2024-07-05 02:31:00
1496,73,15,Genouilleres Pro,2,Basketball,accessoire,Unique,True,True,11,False,False,28.37,190,EN_STOCK,True,52,False,80.26,2025-04-21 16:38:00
1497,73,6,Short Match,1,Football,vetement,XXL,True,True,5,True,False,36.89,185,EN_STOCK,False,0,False,99.75,2024-06-11 03:11:00
1498,73,4,Protege-tibias Carbon,1,Football,accessoire,Unique,True,True,6,True,False,44.92,75,EN_STOCK,False,0,False,95.77,2024-10-08 17:58:00
1499,73,71,Sac Ballons,9,Volleyball,accessoire,L/XL,True,False,1,False,False,32.25,150,EN_STOCK,False,0,False,41.7,2025-04-09 17:42:00
1500,73,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Standard,True,True,12,True,False,39.61,163,EN_ARRIVAGE,True,173,False,99.19,2025-01-14 01:08:00
1501,73,2,Crampons Elite,1,Football,chaussure,38,True,True,7,True,True,117.04,138,EN_ARRIVAGE,True,143,True,74.69,2025-04-26 17:57:00
1502,74,3,Maillot Training,1,Football,vetement,XL,True,True,1,False,False,63.04,69,RUPTURE_DE_STOCK,True,9,False,65.01,2024-03-05 05:47:00
1503,74,66,Genouilleres Gel,9,Volleyball,accessoire,Unique,True,False,1,False,False,25.07,189,EN_STOCK,True,138,False,42.9,2024-10-22 23:49:00
1504,74,64,Shaker Proteine 700ml,8,Fitness,accessoire,L/XL,True,False,1,False,False,10.44,191,EN_STOCK,False,0,False,35.38,2024-11-09 21:24:00
1505,74,78,Resine Grip 200ml,10,Handball,accessoire,Unique,True,True,1,False,False,11.2,159,EN_STOCK,False,0,False,67.05,2024-05-27 08:15:00
1506,74,7,Chaussettes Performance,1,Football,vetement,M,True,True,2,True,True,14.73,101,EN_STOCK,True,34,False,72.05,2024-05-09 22:08:00
1507,74,4,Protege-tibias Carbon,1,Football,accessoire,Unique,True,True,3,False,False,44.92,75,EN_STOCK,True,68,False,76.11,2024-12-16 12:08:00
1508,74,36,Plaquettes Nage,5,Natation,accessoire,Unique,True,False,1,False,False,17.25,159,EN_STOCK,False,0,False,38.75,2025-01-02 03:53:00
1509,74,74,Chaussures Indoor Pro,10,Handball,chaussure,40,True,True,2,False,False,137.81,89,EN_STOCK,True,170,False,65.47,2024-06-15 13:24:00
1510,74,80,Protege-dents Sport,10,Handball,accessoire,L/XL,True,True,3,True,True,17.96,151,EN_STOCK,False,0,False,71.02,2024-06-29 06:55:00
1511,74,8,Sac Sport XL,1,Football,accessoire,S/M,True,True,4,False,False,51.36,172,EN_STOCK,True,69,True,81.49,2024-02-01 01:47:00
1512,74,76,Short Stretch,10,Handball,vetement,M,True,True,4,False,False,26.28,194,EN_STOCK,True,76,True,80.81,2024-08-30 16:04:00
1513,74,77,Genouilleres Impact,10,Handball,accessoire,L/XL,True,True,5,False,False,36.11,144,EN_STOCK,True,75,False,77.24,2024-05-18 05:30:00
1514,74,1,Ballon Match Pro,1,Football,equipement,Junior,True,True,5,False,False,38.86,75,EN_STOCK,True,146,False,81.45,2024-02-26 08:46:00
1515,74,74,Chaussures Indoor Pro,10,Handball,chaussure,40,True,True,6,False,False,137.81,89,EN_STOCK,False,0,False,79.58,2024-01-11 02:36:00
1516,74,14,Panier Portable,2,Basketball,equipement,Junior,True,False,1,False,False,169.71,137,EN_STOCK,True,67,False,36.99,2024-12-08 17:54:00
1517,74,8,Sac Sport XL,1,Football,accessoire,L/XL,True,True,6,False,False,51.36,172,EN_STOCK,False,0,False,78.03,2024-12-19 17:26:00
1518,74,8,Sac Sport XL,1,Football,accessoire,Unique,True,True,7,False,False,51.36,172,EN_STOCK,False,0,False,81.87,2024-08-05 08:44:00
1519,75,63,Gants Musculation,8,Fitness,accessoire,L/XL,True,True,1,False,False,23.66,195,EN_STOCK,False,0,False,71.42,2024-02-19 12:30:00
1520,75,38,Palmes Courtes,5,Natation,equipement,Junior,True,True,1,False,False,44.1,25,EN_STOCK,True,66,False,71.58,2024-08-08 17:01:00
1521,75,35,Bonnet Silicone,5,Natation,accessoire,Unique,True,True,2,False,False,8.36,20,EN_STOCK,True,124,False,70.11,2024-02-07 03:43:00
1522,75,71,Sac Ballons,9,Volleyball,accessoire,S/M,True,False,1,False,False,32.25,150,EN_STOCK,True,59,False,40.18,2024-02-19 01:16:00
1523,75,63,Gants Musculation,8,Fitness,accessoire,Unique,True,True,2,False,False,23.66,195,EN_STOCK,False,0,False,75.91,2025-04-02 06:05:00
1524,75,34,Lunettes Miroir,5,Natation,accessoire,Unique,True,True,3,False,False,36.7,109,EN_STOCK,False,0,False,77.05,2024-11-18 07:02:00
1525,75,19,Sac Raquettes 6R,3,Tennis,accessoire,L/XL,True,True,1,False,False,98.21,25,EN_ARRIVAGE,False,0,False,65.57,2024-09-07 06:50:00
1526,75,18,Balles Championship x4,3,Tennis,equipement,Junior,True,True,2,False,False,10.6,94,EN_STOCK,True,152,False,71.04,2024-06-27 11:48:00
1527,75,59,Bandes Resistance Set,8,Fitness,accessoire,Unique,True,True,3,False,False,31.27,113,EN_STOCK,False,0,False,76.39,2024-12-07 08:12:00
1528,75,36,Plaquettes Nage,5,Natation,accessoire,L/XL,True,True,4,True,True,17.25,159,EN_STOCK,True,58,True,72.45,2024-02-01 21:28:00
1529,75,33,Maillot Competition,5,Natation,vetement,XL,True,True,5,False,False,66.55,164,EN_ARRIVAGE,True,165,False,79.12,2025-03-03 21:27:00
1530,75,35,Bonnet Silicone,5,Natation,accessoire,S/M,True,True,6,False,False,8.36,20,EN_STOCK,True,13,False,81.78,2025-04-02 13:06:00
1531,75,36,Plaquettes Nage,5,Natation,accessoire,Unique,True,True,7,True,False,17.25,159,EN_STOCK,True,63,False,96.54,2024-03-26 08:45:00
1532,75,62,Banc Musculation,8,Fitness,equipement,Standard,True,True,4,False,False,258.43,14,EN_STOCK,False,0,False,68.57,2024-10-17 06:28:00
1533,75,64,Shaker Proteine 700ml,8,Fitness,accessoire,S/M,True,True,5,False,False,10.44,191,EN_STOCK,False,0,False,78.16,2025-02-12 00:12:00
1534,75,24,Casquette UV Protect,3,Tennis,accessoire,Unique,True,True,3,True,True,22.56,195,EN_STOCK,True,37,False,77.75,2024-12-24 17:54:00
1535,75,23,Cordage Multifilament,3,Tennis,accessoire,L/XL,True,True,4,True,True,16.5,85,EN_STOCK,False,0,False,77.81,2024-09-22 05:34:00
1536,75,17,Raquette Pro 300g,3,Tennis,equipement,Junior,True,True,5,True,True,231.19,157,EN_STOCK,True,160,False,79.08,2024-10-02 17:05:00
1537,76,5,Gants Gardien Pro,1,Football,accessoire,S/M,True,True,1,False,False,82.72,19,EN_STOCK,True,50,True,66.32,2025-03-05 06:08:00
1538,76,29,Ceinture Hydratation,4,Running,accessoire,L/XL,True,False,1,False,False,27.97,32,EN_STOCK,False,0,False,39.36,2024-11-15 14:04:00
1539,76,66,Genouilleres Gel,9,Volleyball,accessoire,L/XL,True,True,1,False,False,25.07,189,EN_STOCK,True,179,False,70.6,2024-01-16 01:48:00
1540,76,1,Ballon Match Pro,1,Football,equipement,Pro,True,True,2,True,True,38.86,75,EN_STOCK,True,168,False,66.3,2024-04-07 15:51:00
1541,76,70,Short Leger,9,Volleyball,vetement,XXL,True,True,2,True,True,30.39,92,EN_STOCK,False,0,False,72.31,2024-03-17 11:20:00
1542,76,5,Gants Gardien Pro,1,Football,accessoire,S/M,True,True,3,False,False,82.72,19,EN_STOCK,True,42,False,71.61,2024-09-01 09:31:00
1543,76,3,Maillot Training,1,Football,vetement,XXL,True,True,4,False,False,63.04,69,RUPTURE_DE_STOCK,True,15,False,74.63,2024-09-16 13:29:00
1544,76,65,Ballon Officiel V5,9,Volleyball,equipement,Junior,True,True,3,False,False,53.3,58,EN_STOCK,False,0,False,75.62,2024-11-21 10:05:00
1545,76,69,Maillot Equipe,9,Volleyball,vetement,XXL,True,True,4,True,True,51.31,43,RUPTURE_DE_STOCK,False,0,False,71.05,2024-03-17 08:32:00
1546,76,14,Panier Portable,2,Basketball,equipement,Pro,True,True,1,False,False,169.71,137,EN_STOCK,True,48,False,58.49,2024-07-11 23:02:00
1547,76,8,Sac Sport XL,1,Football,accessoire,Unique,True,True,5,False,False,51.36,172,EN_STOCK,True,159,False,79.07,2024-11-12 11:50:00
1548,76,80,Protege-dents Sport,10,Handball,accessoire,L/XL,True,False,1,False,False,17.96,151,EN_STOCK,False,0,False,42.53,2024-09-26 05:08:00
1549,76,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,True,True,2,False,False,39.61,163,EN_ARRIVAGE,True,140,True,69.65,2024-09-27 23:00:00
1550,76,69,Maillot Equipe,9,Volleyball,vetement,XXL,True,True,5,True,False,51.31,43,RUPTURE_DE_STOCK,False,0,False,86.77,2024-09-12 07:33:00
1551,76,68,Filet Competition,9,Volleyball,equipement,Pro,True,True,6,True,True,173.2,106,EN_STOCK,True,67,True,79.48,2024-12-22 12:39:00
1552,76,67,Chaussures Indoor,9,Volleyball,chaussure,40,True,True,7,False,False,113.44,80,EN_STOCK,False,0,False,81.45,2024-06-01 05:01:00
1553,76,11,Maillot Reversible,2,Basketball,vetement,XXL,True,True,3,False,False,56.58,56,EN_STOCK,True,59,True,76.25,2024-05-08 02:29:00
1554,76,50,Sac de Frappe 120cm,7,Boxe,equipement,Standard,True,False,1,False,False,183.37,196,RUPTURE_DE_STOCK,False,0,False,32.45,2024-03-21 11:48:00
1555,76,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,True,True,4,False,False,39.61,163,EN_ARRIVAGE,True,177,False,71.03,2024-04-05 09:12:00
1556,76,3,Maillot Training,1,Football,vetement,L,True,True,6,False,False,63.04,69,RUPTURE_DE_STOCK,True,76,False,76.77,2025-05-06 16:32:00
1557,77,14,Panier Portable,2,Basketball,equipement,Standard,True,False,1,False,False,169.71,137,EN_STOCK,False,0,False,30.41,2024-09-22 05:53:00
1558,77,43,Maillot Respirant,6,Cyclisme,vetement,S,True,True,1,True,True,59.25,24,EN_STOCK,False,0,False,67.66,2024-12-18 10:02:00
1559,77,17,Raquette Pro 300g,3,Tennis,equipement,Standard,True,True,1,True,True,231.19,157,EN_STOCK,False,0,False,60.39,2025-01-26 11:12:00
1560,77,33,Maillot Competition,5,Natation,vetement,L,True,False,1,False,False,66.55,164,EN_ARRIVAGE,True,61,False,36.83,2025-02-16 03:05:00
1561,77,24,Casquette UV Protect,3,Tennis,accessoire,L/XL,True,True,2,True,True,22.56,195,EN_STOCK,False,0,False,70.66,2024-01-25 19:12:00
1562,77,4,Protege-tibias Carbon,1,Football,accessoire,S/M,True,True,1,True,True,44.92,75,EN_STOCK,True,87,False,65.17,2024-07-27 01:46:00
1563,77,8,Sac Sport XL,1,Football,accessoire,S/M,True,True,2,False,False,51.36,172,EN_STOCK,True,133,False,75.91,2025-01-03 16:57:00
1564,77,4,Protege-tibias Carbon,1,Football,accessoire,Unique,True,True,3,True,False,44.92,75,EN_STOCK,True,32,False,93.97,2024-07-31 03:35:00
1565,77,17,Raquette Pro 300g,3,Tennis,equipement,Junior,True,True,3,True,False,231.19,157,EN_STOCK,True,168,False,85.88,2024-05-15 23:18:00
1566,77,77,Genouilleres Impact,10,Handball,accessoire,Unique,True,False,1,False,False,36.11,144,EN_STOCK,False,0,False,42.6,2025-04-14 00:56:00
1567,78,38,Palmes Courtes,5,Natation,equipement,Pro,True,True,1,False,False,44.1,25,EN_STOCK,True,19,True,70.92,2025-02-17 03:55:00
1568,78,34,Lunettes Miroir,5,Natation,accessoire,L/XL,True,True,2,False,False,36.7,109,EN_STOCK,True,140,False,68.92,2024-10-27 04:48:00
1569,78,25,Chaussures Amorti Max,4,Running,chaussure,38,True,False,1,False,False,193.03,59,EN_STOCK,False,0,False,35.23,2024-11-06 19:32:00
1570,78,40,Sac Etanche 30L,5,Natation,accessoire,S/M,True,True,3,True,True,35.23,116,EN_STOCK,True,28,False,72.35,2025-01-16 23:18:00
1571,78,33,Maillot Competition,5,Natation,vetement,XXL,True,True,4,True,True,66.55,164,EN_ARRIVAGE,False,0,False,67.21,2025-04-24 12:27:00
1572,78,34,Lunettes Miroir,5,Natation,accessoire,Unique,True,True,5,False,False,36.7,109,EN_STOCK,True,9,False,82.46,2025-03-23 01:33:00
1573,78,47,Lumieres LED Set,6,Cyclisme,accessoire,S/M,True,False,1,False,False,33.46,26,EN_STOCK,False,0,False,36.98,2025-02-22 00:24:00
1574,78,34,Lunettes Miroir,5,Natation,accessoire,S/M,True,True,6,True,True,36.7,109,EN_STOCK,True,49,False,87.4,2024-06-23 11:03:00
1575,78,66,Genouilleres Gel,9,Volleyball,accessoire,L/XL,True,False,1,False,False,25.07,189,EN_STOCK,False,0,False,34.83,2024-09-05 20:54:00
1576,78,36,Plaquettes Nage,5,Natation,accessoire,L/XL,True,True,7,False,False,17.25,159,EN_STOCK,True,15,True,88.31,2024-10-10 00:50:00
1577,78,36,Plaquettes Nage,5,Natation,accessoire,S/M,True,True,8,False,False,17.25,159,EN_STOCK,True,175,False,82.98,2024-09-27 04:26:00
1578,78,38,Palmes Courtes,5,Natation,equipement,Pro,True,True,9,False,False,44.1,25,EN_STOCK,True,175,False,87.24,2024-01-10 19:52:00
1579,78,34,Lunettes Miroir,5,Natation,accessoire,S/M,True,True,10,True,False,36.7,109,EN_STOCK,True,9,False,97.86,2024-08-19 08:37:00
1580,78,52,Bandages 4.5m x2,7,Boxe,accessoire,L/XL,True,False,1,False,False,11.56,179,EN_STOCK,False,0,False,40.06,2024-11-16 13:49:00
1581,78,37,Pull Buoy Pro,5,Natation,equipement,Pro,True,True,11,False,False,14.85,152,EN_STOCK,False,0,False,86.42,2024-12-12 21:48:00
1582,78,59,Bandes Resistance Set,8,Fitness,accessoire,Unique,True,False,1,False,False,31.27,113,EN_STOCK,True,142,False,41.89,2024-10-23 12:40:00
1583,78,32,Lunettes Sport UV,4,Running,accessoire,Unique,True,False,2,False,False,36.97,200,EN_ARRIVAGE,True,10,False,34.3,2025-03-30 09:36:00
1584,78,35,Bonnet Silicone,5,Natation,accessoire,Unique,True,True,12,False,False,8.36,20,EN_STOCK,False,0,False,81.08,2024-04-24 09:49:00
1585,78,39,Serviette Microfibre XL,5,Natation,accessoire,L/XL,True,True,13,False,False,29.0,55,EN_STOCK,False,0,False,85.6,2024-12-24 00:35:00
1586,78,34,Lunettes Miroir,5,Natation,accessoire,S/M,True,True,14,True,False,36.7,109,EN_STOCK,False,0,False,100,2024-01-16 20:28:00
1587,78,37,Pull Buoy Pro,5,Natation,equipement,Pro,True,True,15,False,False,14.85,152,EN_STOCK,False,0,False,89.43,2024-04-22 10:42:00
1588,78,36,Plaquettes Nage,5,Natation,accessoire,L/XL,True,True,16,False,False,17.25,159,EN_STOCK,False,0,False,81.39,2025-03-04 09:52:00
1589,78,39,Serviette Microfibre XL,5,Natation,accessoire,L/XL,True,True,17,False,False,29.0,55,EN_STOCK,True,149,False,81.18,2024-10-08 04:25:00
1590,78,35,Bonnet Silicone,5,Natation,accessoire,S/M,True,True,18,False,False,8.36,20,EN_STOCK,True,145,False,86.61,2024-07-27 20:04:00
1591,78,28,Brassiere Running,4,Running,vetement,M,True,False,3,False,False,28.25,60,EN_STOCK,False,0,False,43.82,2024-12-10 21:56:00
1592,78,38,Palmes Courtes,5,Natation,equipement,Pro,True,True,19,True,True,44.1,25,EN_STOCK,False,0,False,83.37,2025-03-07 06:49:00
1593,78,36,Plaquettes Nage,5,Natation,accessoire,L/XL,True,True,20,False,False,17.25,159,EN_STOCK,True,135,True,87.96,2025-03-13 00:53:00
1594,78,62,Banc Musculation,8,Fitness,equipement,Junior,True,False,2,False,False,258.43,14,EN_STOCK,False,0,False,31.01,2024-09-20 13:38:00
1595,78,34,Lunettes Miroir,5,Natation,accessoire,Unique,True,True,21,True,False,36.7,109,EN_STOCK,False,0,False,96.17,2024-07-17 16:12:00
1596,79,30,Veste Coupe-vent,4,Running,vetement,XS,True,True,1,False,False,105.54,121,EN_STOCK,True,140,True,58.48,2024-11-27 08:05:00
1597,79,30,Veste Coupe-vent,4,Running,vetement,XXL,True,True,2,False,False,105.54,121,EN_STOCK,True,166,False,65.08,2025-05-01 14:41:00
1598,79,25,Chaussures Amorti Max,4,Running,chaussure,41,True,True,3,False,False,193.03,59,EN_STOCK,True,131,False,70.38,2024-07-19 05:03:00
1599,79,58,Tapis Yoga Premium,8,Fitness,equipement,Junior,True,False,1,False,False,41.24,20,EN_STOCK,False,0,False,40.26,2024-07-29 21:08:00
1600,79,73,Ballon Resine T3,10,Handball,equipement,Pro,True,True,1,False,False,33.52,162,EN_STOCK,False,0,False,70.99,2024-11-16 15:59:00
1601,79,27,Legging Compression,4,Running,vetement,XXL,True,True,4,False,False,71.94,28,EN_STOCK,True,72,True,81.32,2024-12-11 17:16:00
1602,79,28,Brassiere Running,4,Running,vetement,XXL,True,True,5,False,False,28.25,60,EN_STOCK,False,0,False,77.32,2024-06-09 11:45:00
1603,79,26,Montre GPS Sport,4,Running,accessoire,S/M,True,True,6,True,True,200.35,37,EN_ARRIVAGE,True,124,False,77.16,2024-01-06 06:54:00
1604,79,22,Jupe/Short Sport,3,Tennis,vetement,XS,True,False,1,False,False,33.83,54,EN_STOCK,True,33,False,39.03,2024-08-04 07:52:00
1605,79,75,Maillot Respirant,10,Handball,vetement,XXL,True,True,2,False,False,41.31,37,EN_STOCK,False,0,False,71.46,2024-04-07 06:28:00
1606,79,77,Genouilleres Impact,10,Handball,accessoire,S/M,True,True,3,True,True,36.11,144,EN_STOCK,False,0,False,74.93,2024-10-23 10:03:00
1607,79,77,Genouilleres Impact,10,Handball,accessoire,L/XL,True,True,4,True,False,36.11,144,EN_STOCK,False,0,False,87.43,2024-08-08 08:18:00
1608,80,69,Maillot Equipe,9,Volleyball,vetement,L,True,True,1,False,False,51.31,43,RUPTURE_DE_STOCK,True,41,False,62.7,2024-09-12 21:32:00
1609,80,66,Genouilleres Gel,9,Volleyball,accessoire,Unique,True,True,2,False,False,25.07,189,EN_STOCK,False,0,False,74.34,2025-04-02 18:34:00
1610,80,14,Panier Portable,2,Basketball,equipement,Pro,True,False,1,False,False,169.71,137,EN_STOCK,False,0,False,29.93,2025-05-13 13:10:00
1611,80,56,Coquille Protection,7,Boxe,accessoire,L/XL,True,True,1,True,True,26.35,79,EN_STOCK,True,114,False,69.87,2025-02-25 17:15:00
1612,80,66,Genouilleres Gel,9,Volleyball,accessoire,Unique,True,True,3,False,False,25.07,189,EN_STOCK,False,0,False,74.44,2024-06-22 07:36:00
1613,80,3,Maillot Training,1,Football,vetement,XL,True,False,1,False,False,63.04,69,RUPTURE_DE_STOCK,False,0,False,35.03,2024-11-21 13:25:00
1614,80,72,Protege-doigts,9,Volleyball,accessoire,S/M,True,True,4,False,False,18.52,190,EN_STOCK,True,132,True,79.0,2025-02-03 04:55:00
1615,80,47,Lumieres LED Set,6,Cyclisme,accessoire,Unique,True,False,1,False,False,33.46,26,EN_STOCK,True,173,False,36.76,2024-04-02 07:40:00
1616,80,66,Genouilleres Gel,9,Volleyball,accessoire,S/M,True,True,5,True,True,25.07,189,EN_STOCK,False,0,False,81.79,2024-06-20 17:28:00
1617,80,34,Lunettes Miroir,5,Natation,accessoire,S/M,True,False,1,False,False,36.7,109,EN_STOCK,False,0,False,38.69,2024-09-24 20:49:00
1618,80,10,Chaussures High-Top,2,Basketball,chaussure,40,True,False,2,False,False,155.35,158,EN_ARRIVAGE,False,0,False,29.27,2024-08-21 19:02:00
1619,81,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,True,True,1,False,False,11.25,165,EN_STOCK,False,0,False,69.23,2025-03-20 00:10:00
1620,81,22,Jupe/Short Sport,3,Tennis,vetement,XL,True,True,2,False,False,33.83,54,EN_STOCK,True,143,False,72.92,2025-01-01 22:16:00
1621,81,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,True,True,3,False,False,98.21,25,EN_ARRIVAGE,True,161,False,72.82,2024-11-27 02:18:00
1622,81,17,Raquette Pro 300g,3,Tennis,equipement,Pro,True,True,4,False,False,231.19,157,EN_STOCK,True,50,True,73.55,2024-08-17 12:30:00
1623,81,17,Raquette Pro 300g,3,Tennis,equipement,Pro,True,True,5,True,True,231.19,157,EN_STOCK,True,24,False,74.52,2024-11-17 21:29:00
1624,81,23,Cordage Multifilament,3,Tennis,accessoire,L/XL,True,True,6,False,False,16.5,85,EN_STOCK,False,0,False,79.5,2024-09-15 15:45:00
1625,81,17,Raquette Pro 300g,3,Tennis,equipement,Standard,True,True,7,True,False,231.19,157,EN_STOCK,True,14,False,95.16,2024-09-29 10:43:00
1626,81,19,Sac Raquettes 6R,3,Tennis,accessoire,L/XL,True,True,8,False,False,98.21,25,EN_ARRIVAGE,True,18,False,81.25,2024-12-05 11:48:00
1627,81,49,Gants 12oz Pro,7,Boxe,accessoire,L/XL,True,False,1,False,False,88.53,195,EN_STOCK,False,0,False,39.2,2024-10-18 01:01:00
1628,81,21,Chaussures Court Clay,3,Tennis,chaussure,40,True,True,9,True,True,107.38,31,EN_ARRIVAGE,True,100,False,77.78,2024-09-25 12:29:00
1629,81,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,True,True,10,False,False,98.21,25,EN_ARRIVAGE,True,52,False,83.26,2024-03-09 21:34:00
1630,81,35,Bonnet Silicone,5,Natation,accessoire,S/M,True,False,1,False,False,8.36,20,EN_STOCK,True,54,False,41.3,2025-04-06 18:59:00
1631,81,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,True,True,11,False,False,98.21,25,EN_ARRIVAGE,False,0,False,75.8,2024-09-29 10:46:00
1632,81,62,Banc Musculation,8,Fitness,equipement,Junior,True,False,1,False,False,258.43,14,EN_STOCK,False,0,False,37.14,2024-03-26 18:10:00
1633,81,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,True,True,12,False,False,11.25,165,EN_STOCK,False,0,False,85.3,2024-04-24 16:06:00
1634,81,22,Jupe/Short Sport,3,Tennis,vetement,S,True,True,13,False,False,33.83,54,EN_STOCK,True,72,False,89.52,2024-10-13 10:01:00
1635,81,21,Chaussures Court Clay,3,Tennis,chaussure,41,True,True,14,True,False,107.38,31,EN_ARRIVAGE,True,164,True,85.08,2024-12-11 16:52:00
1636,81,24,Casquette UV Protect,3,Tennis,accessoire,L/XL,True,True,15,False,False,22.56,195,EN_STOCK,True,138,False,84.84,2024-04-30 08:50:00
1637,81,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,True,True,16,False,False,11.25,165,EN_STOCK,True,121,True,83.08,2024-04-13 03:13:00
1638,81,47,Lumieres LED Set,6,Cyclisme,accessoire,L/XL,True,False,1,False,False,33.46,26,EN_STOCK,False,0,False,41.86,2024-08-31 23:54:00
1639,81,13,Bandeau Elastique,2,Basketball,accessoire,Unique,True,False,1,False,False,8.22,9,EN_STOCK,False,0,False,40.99,2024-06-11 01:01:00
1640,81,35,Bonnet Silicone,5,Natation,accessoire,Unique,True,False,2,False,False,8.36,20,EN_STOCK,False,0,False,42.97,2024-02-25 09:49:00
1641,81,5,Gants Gardien Pro,1,Football,accessoire,S/M,True,False,1,False,False,82.72,19,EN_STOCK,False,0,False,34.77,2024-09-27 03:44:00
1642,81,17,Raquette Pro 300g,3,Tennis,equipement,Pro,True,True,17,True,False,231.19,157,EN_STOCK,True,127,True,97.33,2024-07-03 04:15:00
1643,81,68,Filet Competition,9,Volleyball,equipement,Pro,True,False,1,False,False,173.2,106,EN_STOCK,False,0,False,36.56,2024-03-24 04:59:00
1644,81,23,Cordage Multifilament,3,Tennis,accessoire,Unique,True,True,18,False,False,16.5,85,EN_STOCK,False,0,False,89.56,2024-07-31 14:34:00
1645,81,19,Sac Raquettes 6R,3,Tennis,accessoire,Unique,True,True,19,False,False,98.21,25,EN_ARRIVAGE,True,91,False,79.93,2024-05-23 17:40:00
1646,82,55,Chaussures Boxe,7,Boxe,chaussure,43,True,False,1,False,False,117.29,55,EN_STOCK,False,0,False,35.88,2024-05-27 05:32:00
1647,82,18,Balles Championship x4,3,Tennis,equipement,Pro,True,True,1,True,True,10.6,94,EN_STOCK,True,39,False,67.28,2024-01-21 01:09:00
1648,82,48,Pompe Portable,6,Cyclisme,accessoire,L/XL,True,False,1,False,False,28.2,57,RUPTURE_DE_STOCK,False,0,False,30.3,2024-04-28 02:15:00
1649,82,22,Jupe/Short Sport,3,Tennis,vetement,XS,True,True,2,True,True,33.83,54,EN_STOCK,True,128,True,68.08,2024-11-20 13:35:00
1650,82,13,Bandeau Elastique,2,Basketball,accessoire,S/M,True,False,1,False,False,8.22,9,EN_STOCK,False,0,False,36.03,2024-09-25 19:24:00
1651,82,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,True,True,3,False,False,98.21,25,EN_ARRIVAGE,False,0,False,73.63,2024-08-04 14:57:00
1652,82,21,Chaussures Court Clay,3,Tennis,chaussure,43,True,True,4,False,False,107.38,31,EN_ARRIVAGE,True,98,False,63.5,2024-12-26 05:58:00
