click_id,user_id,product_id,product_name,sponsor_id,sponsor_name,category_name,is_clicked,is_purchased,click_duration_seconds,sponsored_position,session_id,bid_amount,relevance_score,clicked_at,category_name_encoded,sponsor_name_encoded,product_name_encoded
988,85,35,Bonnet Silicone,22,Arena,Natation,1,0,62,1,sess_59434,0.64,36.28,2024-05-20 00:06:00,6,4,9
989,97,39,Serviette Microfibre XL,23,TYR Sport,Natation,1,0,83,1,sess_79331,1.58,78.27,2024-10-28 15:06:00,6,41,63
990,90,39,Serviette Microfibre XL,23,TYR Sport,Natation,0,0,0,5,sess_16286,1.58,86.54,2024-11-07 03:57:00,6,41,63
991,44,39,Serviette Microfibre XL,23,TYR Sport,Natation,1,1,178,3,sess_87937,1.58,94.65,2025-05-10 17:35:00,6,41,63
992,104,39,Serviette Microfibre XL,23,TYR Sport,Natation,1,0,44,4,sess_59650,1.58,59.23,2024-12-02 04:09:00,6,41,63
993,146,39,Serviette Microfibre XL,23,TYR Sport,Natation,0,0,0,3,sess_42651,1.58,5.29,2025-05-13 11:45:00,6,41,63
994,108,39,Serviette Microfibre XL,23,TYR Sport,Natation,0,0,0,4,sess_47594,1.58,18.31,2025-02-12 14:32:00,6,41,63
995,71,39,Serviette Microfibre XL,23,TYR Sport,Natation,0,0,0,4,sess_93313,1.58,52.06,2025-04-17 07:19:00,6,41,63
996,23,39,Serviette Microfibre XL,23,TYR Sport,Natation,1,1,25,3,sess_22272,1.58,40.65,2024-02-09 23:15:00,6,41,63
997,43,39,Serviette Microfibre XL,23,TYR Sport,Natation,0,0,0,5,sess_11401,1.58,5.74,2024-10-10 15:51:00,6,41,63
998,109,39,Serviette Microfibre XL,23,TYR Sport,Natation,1,0,180,5,sess_26343,1.58,93.24,2024-12-12 17:44:00,6,41,63
999,104,39,Serviette Microfibre XL,23,TYR Sport,Natation,0,0,0,1,sess_65702,1.58,61.63,2025-01-16 00:45:00,6,41,63
1000,137,39,Serviette Microfibre XL,23,TYR Sport,Natation,0,0,0,3,sess_89848,1.58,24.42,2025-05-01 16:43:00,6,41,63
1001,115,37,Pull Buoy Pro,23,TYR Sport,Natation,0,0,0,2,sess_19846,4.79,67.45,2024-09-25 07:11:00,6,41,53
1002,94,37,Pull Buoy Pro,23,TYR Sport,Natation,0,0,0,2,sess_32345,4.79,51.37,2024-08-04 15:24:00,6,41,53
1003,96,37,Pull Buoy Pro,23,TYR Sport,Natation,0,0,0,1,sess_25448,4.79,33.8,2025-03-01 17:54:00,6,41,53
1004,75,37,Pull Buoy Pro,23,TYR Sport,Natation,1,1,166,3,sess_49953,4.79,48.31,2024-10-18 12:13:00,6,41,53
1005,132,37,Pull Buoy Pro,23,TYR Sport,Natation,0,0,0,1,sess_56628,4.79,93.54,2025-03-10 15:03:00,6,41,53
1006,2,37,Pull Buoy Pro,23,TYR Sport,Natation,1,1,94,5,sess_62699,4.79,46.04,2025-03-31 23:11:00,6,41,53
1007,3,40,Sac Étanche 30L,24,Aqua Sphere,Natation,1,0,44,1,sess_73886,1.08,43.08,2024-07-29 03:58:00,6,3,61
1008,2,40,Sac Étanche 30L,24,Aqua Sphere,Natation,1,0,100,2,sess_33878,1.08,76.94,2024-06-02 11:27:00,6,3,61
1009,138,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,3,sess_28333,1.08,10.87,2025-03-05 14:10:00,6,3,61
1010,91,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,4,sess_34846,1.08,0.58,2024-12-29 06:07:00,6,3,61
1011,73,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,1,sess_97320,1.08,13.37,2024-06-18 01:10:00,6,3,61
1012,51,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,4,sess_82105,1.08,95.97,2024-03-01 13:31:00,6,3,61
1013,127,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,2,sess_60967,1.08,32.49,2025-03-27 12:32:00,6,3,61
1014,34,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,1,sess_75536,1.08,95.77,2024-03-05 04:22:00,6,3,61
1015,4,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,2,sess_11052,1.08,5.2,2024-08-07 19:47:00,6,3,61
1016,112,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,4,sess_90951,1.08,28.95,2025-01-24 13:15:00,6,3,61
1017,40,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,5,sess_42421,1.08,18.69,2024-02-28 08:44:00,6,3,61
1018,110,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,2,sess_75841,1.08,47.39,2024-02-22 22:46:00,6,3,61
1019,47,40,Sac Étanche 30L,24,Aqua Sphere,Natation,1,0,63,2,sess_15028,1.08,99.26,2024-03-02 04:25:00,6,3,61
1020,71,40,Sac Étanche 30L,24,Aqua Sphere,Natation,1,0,28,2,sess_63385,1.08,92.91,2025-03-18 01:24:00,6,3,61
1021,135,40,Sac Étanche 30L,24,Aqua Sphere,Natation,0,0,0,3,sess_72809,1.08,70.02,2024-04-23 10:27:00,6,3,61
1022,16,40,Sac Étanche 30L,24,Aqua Sphere,Natation,1,1,98,5,sess_64797,1.08,42.71,2024-05-23 11:45:00,6,3,61
1023,82,38,Palmes Courtes,24,Aqua Sphere,Natation,1,0,87,1,sess_46721,7.27,18.18,2024-04-18 09:30:00,6,3,46
1024,26,38,Palmes Courtes,24,Aqua Sphere,Natation,0,0,0,4,sess_24618,7.27,18.48,2024-07-05 10:19:00,6,3,46
1025,25,38,Palmes Courtes,24,Aqua Sphere,Natation,0,0,0,1,sess_57367,7.27,68.3,2024-03-07 10:23:00,6,3,46
1026,136,38,Palmes Courtes,24,Aqua Sphere,Natation,0,0,0,5,sess_21433,7.27,37.16,2024-04-17 18:24:00,6,3,46
1027,28,38,Palmes Courtes,24,Aqua Sphere,Natation,0,0,0,2,sess_95767,7.27,62.96,2024-01-22 18:58:00,6,3,46
1028,49,38,Palmes Courtes,24,Aqua Sphere,Natation,0,0,0,2,sess_54944,7.27,70.47,2024-02-08 17:39:00,6,3,46
1029,78,38,Palmes Courtes,24,Aqua Sphere,Natation,1,0,16,4,sess_82154,7.27,98.96,2024-03-06 06:26:00,6,3,46
1030,65,38,Palmes Courtes,24,Aqua Sphere,Natation,0,0,0,5,sess_25391,7.27,97.51,2024-08-17 20:45:00,6,3,46
1031,112,38,Palmes Courtes,24,Aqua Sphere,Natation,1,0,10,1,sess_26899,7.27,48.28,2024-03-26 19:17:00,6,3,46
1032,75,38,Palmes Courtes,24,Aqua Sphere,Natation,1,0,53,1,sess_99744,7.27,95.58,2025-01-14 12:31:00,6,3,46
1033,137,38,Palmes Courtes,24,Aqua Sphere,Natation,1,0,103,5,sess_89589,7.27,97.15,2024-10-14 12:25:00,6,3,46
1034,70,38,Palmes Courtes,24,Aqua Sphere,Natation,1,1,7,2,sess_76036,7.27,18.41,2025-03-26 16:29:00,6,3,46
1035,67,33,Maillot Compétition,24,Aqua Sphere,Natation,1,1,35,3,sess_79935,1.12,85.25,2024-03-28 07:02:00,6,3,40
1036,61,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,39,3,sess_42637,1.12,3.91,2024-05-18 01:41:00,6,3,40
1037,54,33,Maillot Compétition,24,Aqua Sphere,Natation,0,0,0,5,sess_52540,1.12,11.62,2024-11-19 19:23:00,6,3,40
1038,22,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,80,5,sess_11364,1.12,26.4,2024-06-15 01:40:00,6,3,40
1039,92,33,Maillot Compétition,24,Aqua Sphere,Natation,1,1,9,2,sess_86449,1.12,73.05,2024-10-02 21:55:00,6,3,40
1040,28,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,159,4,sess_67958,1.12,94.57,2024-10-09 06:52:00,6,3,40
1041,57,33,Maillot Compétition,24,Aqua Sphere,Natation,0,0,0,3,sess_68465,1.12,26.88,2025-02-17 12:09:00,6,3,40
1042,60,33,Maillot Compétition,24,Aqua Sphere,Natation,0,0,0,4,sess_70213,1.12,36.86,2024-02-17 15:11:00,6,3,40
1043,48,33,Maillot Compétition,24,Aqua Sphere,Natation,0,0,0,2,sess_46968,1.12,18.89,2025-01-08 05:41:00,6,3,40
1044,6,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,160,3,sess_19443,1.12,16.29,2024-04-06 02:09:00,6,3,40
1045,110,33,Maillot Compétition,24,Aqua Sphere,Natation,0,0,0,2,sess_79045,1.12,45.5,2024-07-25 03:46:00,6,3,40
1046,36,33,Maillot Compétition,24,Aqua Sphere,Natation,1,1,8,1,sess_15733,1.12,60.33,2025-01-25 20:59:00,6,3,40
1047,34,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,158,2,sess_23938,1.12,77.01,2024-01-07 00:50:00,6,3,40
1048,139,33,Maillot Compétition,24,Aqua Sphere,Natation,1,1,149,3,sess_31383,1.12,85.27,2025-04-01 14:52:00,6,3,40
1049,79,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,73,3,sess_12779,1.12,47.89,2024-11-17 17:07:00,6,3,40
1050,12,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,111,1,sess_39401,1.12,54.46,2024-03-13 00:58:00,6,3,40
1051,7,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,62,2,sess_24733,1.12,42.71,2025-04-16 21:24:00,6,3,40
1052,126,33,Maillot Compétition,24,Aqua Sphere,Natation,1,0,77,2,sess_53741,1.12,99.08,2024-07-01 02:39:00,6,3,40
1053,31,33,Maillot Compétition,24,Aqua Sphere,Natation,0,0,0,3,sess_29805,1.12,92.33,2025-04-03 01:38:00,6,3,40
1054,46,33,Maillot Compétition,24,Aqua Sphere,Natation,0,0,0,4,sess_97460,1.12,53.05,2024-12-13 13:09:00,6,3,40
1055,78,33,Maillot Compétition,24,Aqua Sphere,Natation,1,1,132,5,sess_44786,1.12,81.76,2024-12-04 11:59:00,6,3,40
1056,1,40,Sac Étanche 30L,25,Finis Swim,Natation,1,1,119,2,sess_18822,4.59,77.78,2025-01-04 15:52:00,6,16,61
1057,29,40,Sac Étanche 30L,25,Finis Swim,Natation,0,0,0,5,sess_26716,4.59,42.75,2024-03-15 02:20:00,6,16,61
1058,47,40,Sac Étanche 30L,25,Finis Swim,Natation,0,0,0,4,sess_88871,4.59,35.26,2024-09-03 22:26:00,6,16,61
1059,86,40,Sac Étanche 30L,25,Finis Swim,Natation,0,0,0,2,sess_82002,4.59,80.21,2024-05-05 12:26:00,6,16,61
1060,128,40,Sac Étanche 30L,25,Finis Swim,Natation,0,0,0,5,sess_20959,4.59,53.38,2025-02-24 07:24:00,6,16,61
1061,149,40,Sac Étanche 30L,25,Finis Swim,Natation,0,0,0,4,sess_21436,4.59,52.69,2025-02-19 23:14:00,6,16,61
1062,61,40,Sac Étanche 30L,25,Finis Swim,Natation,0,0,0,3,sess_72118,4.59,0.29,2024-01-09 11:35:00,6,16,61
1063,29,37,Pull Buoy Pro,25,Finis Swim,Natation,1,0,40,1,sess_82286,2.67,91.14,2024-05-30 14:09:00,6,16,53
1064,108,37,Pull Buoy Pro,25,Finis Swim,Natation,1,0,35,2,sess_28753,2.67,21.07,2025-05-07 22:45:00,6,16,53
1065,97,37,Pull Buoy Pro,25,Finis Swim,Natation,1,1,32,1,sess_72498,2.67,69.61,2024-12-05 18:04:00,6,16,53
1066,41,37,Pull Buoy Pro,25,Finis Swim,Natation,1,0,8,1,sess_33910,2.67,14.69,2024-10-18 13:09:00,6,16,53
1067,121,37,Pull Buoy Pro,25,Finis Swim,Natation,0,0,0,2,sess_54215,2.67,74.81,2024-06-02 15:26:00,6,16,53
1068,114,37,Pull Buoy Pro,25,Finis Swim,Natation,1,0,13,1,sess_31017,2.67,28.68,2024-11-05 05:32:00,6,16,53
1069,3,37,Pull Buoy Pro,25,Finis Swim,Natation,0,0,0,4,sess_43823,2.67,83.27,2025-03-24 14:35:00,6,16,53
1070,147,37,Pull Buoy Pro,25,Finis Swim,Natation,1,0,74,5,sess_59487,2.67,30.6,2025-05-13 02:33:00,6,16,53
1071,33,37,Pull Buoy Pro,25,Finis Swim,Natation,1,0,148,2,sess_71398,2.67,40.04,2024-11-05 02:52:00,6,16,53
1072,81,39,Serviette Microfibre XL,25,Finis Swim,Natation,1,0,170,4,sess_24208,3.47,82.73,2024-08-05 06:17:00,6,16,63
1073,27,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,1,sess_46989,3.47,36.27,2024-06-20 00:15:00,6,16,63
1074,42,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,5,sess_82311,3.47,10.65,2024-01-06 09:12:00,6,16,63
1075,52,39,Serviette Microfibre XL,25,Finis Swim,Natation,1,0,16,1,sess_16297,3.47,24.03,2024-10-15 15:02:00,6,16,63
1076,81,39,Serviette Microfibre XL,25,Finis Swim,Natation,1,1,77,1,sess_35543,3.47,94.35,2025-05-05 12:32:00,6,16,63
1077,81,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,4,sess_53426,3.47,72.57,2024-12-25 21:06:00,6,16,63
1078,105,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,5,sess_60084,3.47,10.1,2024-03-17 00:37:00,6,16,63
1079,123,39,Serviette Microfibre XL,25,Finis Swim,Natation,1,1,179,5,sess_92044,3.47,86.88,2024-08-25 02:56:00,6,16,63
1080,24,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,2,sess_31108,3.47,88.44,2024-11-30 04:49:00,6,16,63
1081,129,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,5,sess_27196,3.47,99.23,2024-09-24 10:28:00,6,16,63
1082,87,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,3,sess_99505,3.47,36.03,2024-08-08 01:57:00,6,16,63
1083,100,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,2,sess_92285,3.47,20.88,2024-02-08 04:36:00,6,16,63
1084,128,39,Serviette Microfibre XL,25,Finis Swim,Natation,1,0,145,1,sess_22335,3.47,80.47,2025-03-20 02:31:00,6,16,63
1085,117,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,3,sess_57622,3.47,16.97,2024-02-04 08:36:00,6,16,63
1086,91,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,1,sess_43557,3.47,7.11,2024-08-23 08:30:00,6,16,63
1087,114,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,2,sess_47568,3.47,93.98,2024-09-06 01:23:00,6,16,63
1088,103,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,4,sess_77171,3.47,85.7,2024-03-07 14:23:00,6,16,63
1089,81,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,3,sess_99463,3.47,8.35,2024-08-18 08:56:00,6,16,63
1090,11,39,Serviette Microfibre XL,25,Finis Swim,Natation,1,0,148,5,sess_23801,3.47,97.74,2024-01-05 04:54:00,6,16,63
1091,75,39,Serviette Microfibre XL,25,Finis Swim,Natation,0,0,0,4,sess_70591,3.47,15.82,2024-02-07 07:24:00,6,16,63
1092,90,42,Cuissard Gel Pad,26,Shimano,Cyclisme,0,0,0,4,sess_21248,4.6,46.85,2025-02-22 14:06:00,2,37,24
1093,47,42,Cuissard Gel Pad,26,Shimano,Cyclisme,0,0,0,1,sess_62628,4.6,91.75,2025-01-28 13:12:00,2,37,24
1094,85,42,Cuissard Gel Pad,26,Shimano,Cyclisme,0,0,0,1,sess_72419,4.6,31.73,2024-09-05 06:44:00,2,37,24
1095,30,42,Cuissard Gel Pad,26,Shimano,Cyclisme,0,0,0,3,sess_93914,4.6,45.46,2025-04-30 15:09:00,2,37,24
1096,55,42,Cuissard Gel Pad,26,Shimano,Cyclisme,0,0,0,3,sess_57381,4.6,56.82,2025-01-31 12:03:00,2,37,24
1097,111,42,Cuissard Gel Pad,26,Shimano,Cyclisme,1,1,180,4,sess_93320,4.6,21.34,2024-08-04 08:16:00,2,37,24
1098,46,42,Cuissard Gel Pad,26,Shimano,Cyclisme,1,1,120,1,sess_38063,4.6,14.17,2025-03-22 13:33:00,2,37,24
1099,48,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,1,sess_36031,5.84,9.24,2024-06-24 09:10:00,2,37,10
1100,90,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,4,sess_67250,5.84,48.16,2025-02-05 05:44:00,2,37,10
1101,91,41,Casque Aéro Route,26,Shimano,Cyclisme,1,0,157,5,sess_97551,5.84,38.91,2024-04-11 02:46:00,2,37,10
1102,149,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,5,sess_51486,5.84,14.46,2025-02-25 23:47:00,2,37,10
1103,4,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,2,sess_98335,5.84,89.65,2024-09-12 10:07:00,2,37,10
1104,105,41,Casque Aéro Route,26,Shimano,Cyclisme,1,0,37,3,sess_85809,5.84,52.07,2024-11-20 14:40:00,2,37,10
1105,25,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,1,sess_31771,5.84,21.86,2024-08-03 22:34:00,2,37,10
1106,97,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,2,sess_11883,5.84,34.81,2025-05-12 21:36:00,2,37,10
1107,95,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,3,sess_75422,5.84,1.62,2024-09-14 03:44:00,2,37,10
1108,117,41,Casque Aéro Route,26,Shimano,Cyclisme,1,0,138,4,sess_33044,5.84,41.04,2025-05-13 10:07:00,2,37,10
1109,118,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,4,sess_60012,5.84,37.31,2024-03-24 17:27:00,2,37,10
1110,73,41,Casque Aéro Route,26,Shimano,Cyclisme,0,0,0,4,sess_23606,5.84,63.41,2025-04-25 03:05:00,2,37,10
1111,23,41,Casque Aéro Route,26,Shimano,Cyclisme,1,0,164,1,sess_93037,5.84,61.63,2025-04-19 17:06:00,2,37,10
1112,129,47,Lumières LED Set,26,Shimano,Cyclisme,0,0,0,5,sess_39213,9.44,80.59,2025-03-12 13:13:00,2,37,37
1113,117,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,36,5,sess_94523,9.44,38.11,2024-06-28 14:26:00,2,37,37
1114,102,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,73,1,sess_50291,9.44,93.96,2025-03-26 21:16:00,2,37,37
1115,107,47,Lumières LED Set,26,Shimano,Cyclisme,0,0,0,2,sess_30103,9.44,0.42,2024-01-17 00:01:00,2,37,37
1116,96,47,Lumières LED Set,26,Shimano,Cyclisme,0,0,0,5,sess_66363,9.44,82.0,2024-06-20 05:36:00,2,37,37
1117,62,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,18,5,sess_26891,9.44,97.35,2025-02-14 18:27:00,2,37,37
1118,100,47,Lumières LED Set,26,Shimano,Cyclisme,1,1,64,2,sess_26558,9.44,40.31,2024-02-20 22:51:00,2,37,37
1119,130,47,Lumières LED Set,26,Shimano,Cyclisme,0,0,0,1,sess_44108,9.44,63.14,2025-03-07 20:58:00,2,37,37
1120,142,47,Lumières LED Set,26,Shimano,Cyclisme,1,1,116,2,sess_87763,9.44,94.87,2024-01-06 20:49:00,2,37,37
1121,40,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,151,1,sess_27111,9.44,61.81,2024-07-14 00:47:00,2,37,37
1122,117,47,Lumières LED Set,26,Shimano,Cyclisme,0,0,0,3,sess_80178,9.44,18.66,2024-04-23 09:12:00,2,37,37
1123,63,47,Lumières LED Set,26,Shimano,Cyclisme,0,0,0,4,sess_28844,9.44,77.04,2024-05-20 02:59:00,2,37,37
1124,6,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,36,5,sess_44340,9.44,86.69,2024-02-24 04:18:00,2,37,37
1125,47,47,Lumières LED Set,26,Shimano,Cyclisme,0,0,0,1,sess_23195,9.44,7.74,2025-04-12 06:25:00,2,37,37
1126,126,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,58,1,sess_51102,9.44,41.37,2024-12-17 13:24:00,2,37,37
1127,116,47,Lumières LED Set,26,Shimano,Cyclisme,1,1,150,2,sess_14122,9.44,17.98,2024-11-19 19:54:00,2,37,37
1128,31,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,144,3,sess_43357,9.44,99.37,2024-01-03 05:33:00,2,37,37
1129,32,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,44,2,sess_38437,9.44,60.61,2024-04-20 11:07:00,2,37,37
1130,8,47,Lumières LED Set,26,Shimano,Cyclisme,1,0,37,3,sess_36114,9.44,13.86,2024-05-17 08:30:00,2,37,37
1131,90,46,Bidon Isotherme,26,Shimano,Cyclisme,0,0,0,5,sess_77194,6.2,65.19,2025-02-18 15:27:00,2,37,8
1132,103,46,Bidon Isotherme,26,Shimano,Cyclisme,1,0,76,2,sess_86499,6.2,25.01,2025-05-07 12:06:00,2,37,8
1133,80,46,Bidon Isotherme,26,Shimano,Cyclisme,0,0,0,2,sess_68478,6.2,79.41,2024-09-06 13:56:00,2,37,8
1134,109,46,Bidon Isotherme,26,Shimano,Cyclisme,0,0,0,5,sess_60206,6.2,74.71,2024-11-14 03:38:00,2,37,8
1135,110,46,Bidon Isotherme,26,Shimano,Cyclisme,1,0,21,2,sess_14424,6.2,56.71,2024-08-18 05:56:00,2,37,8
1136,131,46,Bidon Isotherme,26,Shimano,Cyclisme,1,0,170,3,sess_62206,6.2,58.69,2025-05-01 16:22:00,2,37,8
1137,8,46,Bidon Isotherme,26,Shimano,Cyclisme,1,0,96,1,sess_96108,6.2,17.99,2024-05-05 02:13:00,2,37,8
1138,96,44,Gants Cycliste,27,Giant Bikes,Cyclisme,1,1,7,2,sess_70997,8.53,77.95,2025-01-02 10:13:00,2,17,27
1139,146,44,Gants Cycliste,27,Giant Bikes,Cyclisme,1,1,159,3,sess_23489,8.53,89.87,2024-04-18 16:13:00,2,17,27
1140,144,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,3,sess_85228,8.53,71.63,2025-02-17 21:04:00,2,17,27
1141,108,44,Gants Cycliste,27,Giant Bikes,Cyclisme,1,1,131,4,sess_65212,8.53,31.78,2024-09-12 01:17:00,2,17,27
1142,31,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,1,sess_85551,8.53,45.28,2024-10-29 12:15:00,2,17,27
1143,6,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,3,sess_70525,8.53,1.78,2024-10-21 00:58:00,2,17,27
1144,73,44,Gants Cycliste,27,Giant Bikes,Cyclisme,1,0,140,2,sess_12132,8.53,84.16,2024-01-21 10:41:00,2,17,27
1145,18,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,4,sess_51574,8.53,9.51,2025-01-05 09:17:00,2,17,27
1146,89,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,4,sess_61554,8.53,7.98,2024-09-09 19:03:00,2,17,27
1147,77,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,4,sess_59008,8.53,49.33,2025-04-11 03:53:00,2,17,27
1148,27,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,1,sess_67105,8.53,22.4,2024-03-12 03:20:00,2,17,27
1149,58,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,2,sess_80458,8.53,8.8,2025-02-19 11:52:00,2,17,27
1150,2,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,1,sess_19835,8.53,25.97,2024-02-26 01:19:00,2,17,27
1151,68,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,3,sess_32326,8.53,68.79,2024-07-13 08:44:00,2,17,27
1152,36,44,Gants Cycliste,27,Giant Bikes,Cyclisme,1,0,154,5,sess_68560,8.53,46.07,2025-03-30 13:40:00,2,17,27
1153,32,44,Gants Cycliste,27,Giant Bikes,Cyclisme,0,0,0,5,sess_52193,8.53,52.76,2024-12-04 15:17:00,2,17,27
1154,58,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,1,147,1,sess_94821,8.53,26.38,2025-03-03 07:42:00,2,17,37
1155,53,47,Lumières LED Set,27,Giant Bikes,Cyclisme,0,0,0,1,sess_38329,8.53,7.51,2024-04-18 00:42:00,2,17,37
1156,120,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,1,156,4,sess_51072,8.53,18.79,2025-01-24 16:32:00,2,17,37
1157,80,47,Lumières LED Set,27,Giant Bikes,Cyclisme,0,0,0,4,sess_57663,8.53,65.53,2024-02-24 04:14:00,2,17,37
1158,99,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,53,4,sess_31521,8.53,86.79,2024-02-05 08:27:00,2,17,37
1159,79,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,33,5,sess_70404,8.53,64.84,2024-05-03 00:57:00,2,17,37
1160,48,47,Lumières LED Set,27,Giant Bikes,Cyclisme,0,0,0,3,sess_25509,8.53,2.86,2024-08-19 11:16:00,2,17,37
1161,141,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,115,1,sess_67847,8.53,35.44,2024-09-17 10:03:00,2,17,37
1162,70,47,Lumières LED Set,27,Giant Bikes,Cyclisme,0,0,0,3,sess_48535,8.53,9.78,2025-01-09 13:12:00,2,17,37
1163,49,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,137,4,sess_16536,8.53,17.66,2024-08-09 03:43:00,2,17,37
1164,64,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,1,73,1,sess_23242,8.53,21.96,2024-05-02 02:34:00,2,17,37
1165,71,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,1,105,2,sess_45162,8.53,88.26,2024-02-21 07:46:00,2,17,37
1166,127,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,157,2,sess_22352,8.53,17.1,2024-05-27 23:00:00,2,17,37
1167,48,47,Lumières LED Set,27,Giant Bikes,Cyclisme,0,0,0,5,sess_41276,8.53,90.78,2025-01-13 09:54:00,2,17,37
1168,44,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,1,121,3,sess_72206,8.53,68.14,2024-03-13 00:42:00,2,17,37
1169,110,47,Lumières LED Set,27,Giant Bikes,Cyclisme,0,0,0,3,sess_99024,8.53,2.08,2025-03-27 02:10:00,2,17,37
1170,3,47,Lumières LED Set,27,Giant Bikes,Cyclisme,0,0,0,5,sess_42441,8.53,35.21,2024-01-01 15:55:00,2,17,37
1171,121,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,79,1,sess_75948,8.53,4.52,2025-03-03 07:33:00,2,17,37
1172,43,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,90,2,sess_55977,8.53,77.53,2024-08-19 15:47:00,2,17,37
1173,140,47,Lumières LED Set,27,Giant Bikes,Cyclisme,1,0,95,3,sess_77873,8.53,66.34,2024-06-03 22:21:00,2,17,37
1174,124,41,Casque Aéro Route,27,Giant Bikes,Cyclisme,0,0,0,1,sess_63781,7.18,26.99,2024-11-23 00:09:00,2,17,10
1175,57,41,Casque Aéro Route,27,Giant Bikes,Cyclisme,1,0,115,2,sess_21701,7.18,35.72,2024-07-03 06:47:00,2,17,10
1176,50,41,Casque Aéro Route,27,Giant Bikes,Cyclisme,0,0,0,4,sess_81423,7.18,63.87,2025-03-25 20:43:00,2,17,10
1177,116,41,Casque Aéro Route,27,Giant Bikes,Cyclisme,0,0,0,5,sess_87220,7.18,17.5,2024-06-27 10:25:00,2,17,10
1178,107,41,Casque Aéro Route,27,Giant Bikes,Cyclisme,1,0,92,3,sess_66814,7.18,30.93,2025-03-03 19:07:00,2,17,10
